Organism,Country,Year,Total_N,MDR_Count,MDR_Rate_%,Sufficient
Staphylococcus epidermidis,Latvia,2022,2,1,,False
Staphylococcus epidermidis,Lithuania,2018,6,1,,False
Staphylococcus epidermidis,Lithuania,2019,6,4,,False
Staphylococcus epidermidis,Lithuania,2020,9,7,,False
Staphylococcus epidermidis,Lithuania,2021,8,5,,False
Staphylococcus epidermidis,Lithuania,2022,9,4,,False
Staphylococcus epidermidis,Lithuania,2023,5,3,,False
Staphylococcus epidermidis,Lithuania,2024,8,5,,False
Staphylococcus epidermidis,Malaysia,2014,2,1,,False
Staphylococcus epidermidis,Malaysia,2015,2,0,,False
Staphylococcus epidermidis,Malaysia,2018,1,0,,False
Staphylococcus epidermidis,Malaysia,2020,1,1,,False
Staphylococcus epidermidis,Malaysia,2021,6,4,,False
Staphylococcus epidermidis,Malaysia,2022,1,0,,False
Staphylococcus epidermidis,Malaysia,2024,4,1,,False
Staphylococcus epidermidis,Mexico,2014,5,4,,False
Staphylococcus epidermidis,Mexico,2015,4,3,,False
Staphylococcus epidermidis,Mexico,2016,10,9,90.0,True
Staphylococcus epidermidis,Mexico,2017,3,1,,False
Staphylococcus epidermidis,Mexico,2018,7,5,,False
Staphylococcus epidermidis,Mexico,2019,2,1,,False
Staphylococcus epidermidis,Mexico,2020,8,8,,False
Staphylococcus epidermidis,Mexico,2021,2,2,,False
Staphylococcus epidermidis,Mexico,2022,2,1,,False
Staphylococcus epidermidis,Mexico,2023,2,2,,False
Staphylococcus epidermidis,Mexico,2024,2,1,,False
Staphylococcus epidermidis,Morocco,2018,1,1,,False
Staphylococcus epidermidis,Morocco,2019,8,2,,False
Staphylococcus epidermidis,Morocco,2020,2,0,,False
Staphylococcus epidermidis,Morocco,2021,1,0,,False
Staphylococcus epidermidis,Morocco,2023,1,0,,False
Staphylococcus epidermidis,Morocco,2024,6,2,,False
Staphylococcus epidermidis,Netherlands,2013,6,0,,False
Staphylococcus epidermidis,Netherlands,2014,12,2,16.67,True
Staphylococcus epidermidis,Netherlands,2015,19,5,26.32,True
Staphylococcus epidermidis,Netherlands,2016,4,3,,False
Staphylococcus epidermidis,Netherlands,2017,5,3,,False
Staphylococcus epidermidis,Netherlands,2018,5,2,,False
Staphylococcus epidermidis,Netherlands,2019,5,3,,False
Staphylococcus epidermidis,Netherlands,2020,2,1,,False
Staphylococcus epidermidis,Netherlands,2021,2,1,,False
Staphylococcus epidermidis,Netherlands,2024,2,0,,False
Staphylococcus epidermidis,New Zealand,2020,3,2,,False
Staphylococcus epidermidis,New Zealand,2021,5,2,,False
Staphylococcus epidermidis,New Zealand,2022,2,2,,False
Staphylococcus epidermidis,New Zealand,2023,3,3,,False
Staphylococcus epidermidis,New Zealand,2024,2,1,,False
Staphylococcus epidermidis,Nigeria,2014,3,2,,False
Staphylococcus epidermidis,Nigeria,2018,5,2,,False
Staphylococcus epidermidis,Nigeria,2019,15,12,80.0,True
Staphylococcus epidermidis,Nigeria,2020,5,3,,False
Staphylococcus epidermidis,Nigeria,2021,6,3,,False
Staphylococcus epidermidis,Nigeria,2022,2,1,,False
Staphylococcus epidermidis,Nigeria,2023,1,1,,False
Staphylococcus epidermidis,Nigeria,2024,13,7,53.85,True
Staphylococcus epidermidis,Panama,2018,3,3,,False
Staphylococcus epidermidis,Panama,2019,2,0,,False
Staphylococcus epidermidis,Panama,2020,11,9,81.82,True
Staphylococcus epidermidis,Panama,2021,4,3,,False
Staphylococcus epidermidis,Panama,2022,4,3,,False
Staphylococcus epidermidis,Panama,2023,4,2,,False
Staphylococcus epidermidis,Panama,2024,3,3,,False
Staphylococcus epidermidis,Philippines,2014,1,0,,False
Staphylococcus epidermidis,Philippines,2015,1,1,,False
Staphylococcus epidermidis,Philippines,2016,3,3,,False
Staphylococcus epidermidis,Philippines,2017,14,8,57.14,True
Staphylococcus epidermidis,Philippines,2019,2,1,,False
Staphylococcus epidermidis,Philippines,2020,2,2,,False
Staphylococcus epidermidis,Philippines,2021,3,2,,False
Staphylococcus epidermidis,Philippines,2022,2,1,,False
Staphylococcus epidermidis,Philippines,2023,3,2,,False
Staphylococcus epidermidis,Philippines,2024,4,3,,False
Staphylococcus epidermidis,Poland,2014,1,1,,False
Staphylococcus epidermidis,Poland,2015,6,4,,False
Staphylococcus epidermidis,Poland,2016,3,3,,False
Staphylococcus epidermidis,Poland,2017,12,9,75.0,True
Staphylococcus epidermidis,Poland,2018,10,7,70.0,True
Staphylococcus epidermidis,Poland,2019,13,6,46.15,True
Staphylococcus epidermidis,Poland,2020,8,6,,False
Staphylococcus epidermidis,Poland,2021,9,6,,False
Staphylococcus epidermidis,Poland,2022,6,5,,False
Staphylococcus epidermidis,Poland,2023,7,5,,False
Staphylococcus epidermidis,Poland,2024,9,4,,False
Staphylococcus epidermidis,Portugal,2014,12,7,58.33,True
Staphylococcus epidermidis,Portugal,2015,17,10,58.82,True
Staphylococcus epidermidis,Portugal,2016,16,10,62.5,True
Staphylococcus epidermidis,Portugal,2017,24,14,58.33,True
Staphylococcus epidermidis,Portugal,2018,9,7,,False
Staphylococcus epidermidis,Portugal,2019,7,6,,False
Staphylococcus epidermidis,Portugal,2020,10,7,70.0,True
Staphylococcus epidermidis,Portugal,2021,8,4,,False
Staphylococcus epidermidis,Portugal,2022,8,6,,False
Staphylococcus epidermidis,Portugal,2023,7,4,,False
Staphylococcus epidermidis,Portugal,2024,7,5,,False
Staphylococcus epidermidis,Qatar,2019,1,0,,False
Staphylococcus epidermidis,Qatar,2020,2,2,,False
Staphylococcus epidermidis,Qatar,2021,2,2,,False
Staphylococcus epidermidis,Qatar,2022,4,3,,False
Staphylococcus epidermidis,Qatar,2023,1,0,,False
Staphylococcus epidermidis,Qatar,2024,2,2,,False
Staphylococcus epidermidis,Romania,2014,6,4,,False
Staphylococcus epidermidis,Romania,2015,9,7,,False
Staphylococcus epidermidis,Romania,2018,10,8,80.0,True
Staphylococcus epidermidis,Romania,2019,3,0,,False
Staphylococcus epidermidis,Romania,2020,8,5,,False
Staphylococcus epidermidis,Romania,2021,6,3,,False
Staphylococcus epidermidis,Romania,2022,6,3,,False
Staphylococcus epidermidis,Romania,2023,12,10,83.33,True
Staphylococcus epidermidis,Romania,2024,2,1,,False
Staphylococcus epidermidis,Russia,2014,3,3,,False
Staphylococcus epidermidis,Russia,2015,2,2,,False
Staphylococcus epidermidis,Russia,2016,3,1,,False
Staphylococcus epidermidis,Russia,2017,5,2,,False
Staphylococcus epidermidis,Russia,2018,22,8,36.36,True
Staphylococcus epidermidis,Russia,2019,2,2,,False
Staphylococcus epidermidis,Saudi Arabia,2018,3,2,,False
Staphylococcus epidermidis,Saudi Arabia,2019,2,1,,False
Staphylococcus epidermidis,Saudi Arabia,2020,1,1,,False
Staphylococcus epidermidis,Saudi Arabia,2021,3,2,,False
Staphylococcus epidermidis,Singapore,2018,2,1,,False
Staphylococcus epidermidis,Slovenia,2021,4,3,,False
Staphylococcus epidermidis,Slovenia,2023,3,2,,False
Staphylococcus epidermidis,Slovenia,2024,3,3,,False
Staphylococcus epidermidis,South Africa,2015,1,1,,False
Staphylococcus epidermidis,South Africa,2016,7,3,,False
Staphylococcus epidermidis,South Africa,2017,4,0,,False
Staphylococcus epidermidis,South Africa,2018,13,10,76.92,True
Staphylococcus epidermidis,South Africa,2019,7,6,,False
Staphylococcus epidermidis,South Africa,2020,9,4,,False
Staphylococcus epidermidis,South Africa,2021,8,5,,False
Staphylococcus epidermidis,South Africa,2022,4,2,,False
Staphylococcus epidermidis,South Africa,2023,3,2,,False
Staphylococcus epidermidis,South Africa,2024,4,3,,False
Staphylococcus epidermidis,Spain,2012,14,0,0.0,True
Staphylococcus epidermidis,Spain,2013,22,0,0.0,True
Staphylococcus epidermidis,Spain,2014,22,5,22.73,True
Staphylococcus epidermidis,Spain,2015,57,26,45.61,True
Staphylococcus epidermidis,Spain,2016,21,6,28.57,True
Staphylococcus epidermidis,Spain,2017,23,12,52.17,True
Staphylococcus epidermidis,Spain,2018,13,5,38.46,True
Staphylococcus epidermidis,Spain,2019,12,9,75.0,True
Staphylococcus epidermidis,Spain,2020,18,17,94.44,True
Staphylococcus epidermidis,Spain,2021,19,15,78.95,True
Staphylococcus epidermidis,Spain,2022,12,8,66.67,True
Staphylococcus epidermidis,Spain,2023,17,7,41.18,True
Staphylococcus epidermidis,Spain,2024,16,12,75.0,True
Staphylococcus epidermidis,Sweden,2014,6,5,,False
Staphylococcus epidermidis,Sweden,2017,6,3,,False
Staphylococcus epidermidis,Sweden,2021,6,3,,False
Staphylococcus epidermidis,Switzerland,2015,14,0,0.0,True
Staphylococcus epidermidis,Switzerland,2016,15,0,0.0,True
Staphylococcus epidermidis,Switzerland,2017,10,0,0.0,True
Staphylococcus epidermidis,Switzerland,2018,2,1,,False
Staphylococcus epidermidis,Switzerland,2019,2,1,,False
Staphylococcus epidermidis,Switzerland,2020,3,1,,False
Staphylococcus epidermidis,Switzerland,2021,5,2,,False
Staphylococcus epidermidis,Switzerland,2022,3,1,,False
Staphylococcus epidermidis,Switzerland,2023,5,2,,False
Staphylococcus epidermidis,Switzerland,2024,4,3,,False
Staphylococcus epidermidis,Taiwan,2014,1,1,,False
Staphylococcus epidermidis,Taiwan,2015,1,1,,False
Staphylococcus epidermidis,Taiwan,2016,5,3,,False
Staphylococcus epidermidis,Taiwan,2017,10,7,70.0,True
Staphylococcus epidermidis,Taiwan,2018,7,6,,False
Staphylococcus epidermidis,Taiwan,2019,4,1,,False
Staphylococcus epidermidis,Taiwan,2020,7,6,,False
Staphylococcus epidermidis,Taiwan,2021,10,4,40.0,True
Staphylococcus epidermidis,Taiwan,2022,7,2,,False
Staphylococcus epidermidis,Taiwan,2023,9,6,,False
Staphylococcus epidermidis,Taiwan,2024,5,4,,False
Staphylococcus epidermidis,Thailand,2014,3,2,,False
Staphylococcus epidermidis,Thailand,2015,3,3,,False
Staphylococcus epidermidis,Thailand,2016,7,3,,False
Staphylococcus epidermidis,Thailand,2018,4,3,,False
Staphylococcus epidermidis,Thailand,2019,2,0,,False
Staphylococcus epidermidis,Thailand,2020,5,2,,False
Staphylococcus epidermidis,Thailand,2021,3,2,,False
Staphylococcus epidermidis,Thailand,2022,3,3,,False
Staphylococcus epidermidis,Thailand,2023,3,1,,False
Staphylococcus epidermidis,Thailand,2024,7,6,,False
Staphylococcus epidermidis,Turkey,2014,8,4,,False
Staphylococcus epidermidis,Turkey,2015,2,0,,False
Staphylococcus epidermidis,Turkey,2016,2,2,,False
Staphylococcus epidermidis,Turkey,2017,7,5,,False
Staphylococcus epidermidis,Turkey,2019,7,4,,False
Staphylococcus epidermidis,Turkey,2020,4,2,,False
Staphylococcus epidermidis,Turkey,2021,6,5,,False
Staphylococcus epidermidis,Turkey,2022,7,4,,False
Staphylococcus epidermidis,Turkey,2023,6,5,,False
Staphylococcus epidermidis,Turkey,2024,3,3,,False
Staphylococcus epidermidis,Ukraine,2018,5,5,,False
Staphylococcus epidermidis,Ukraine,2019,5,3,,False
Staphylococcus epidermidis,Ukraine,2020,6,6,,False
Staphylococcus epidermidis,Ukraine,2021,8,8,,False
Staphylococcus epidermidis,Ukraine,2023,1,1,,False
Staphylococcus epidermidis,Ukraine,2024,4,4,,False
Staphylococcus epidermidis,United Kingdom,2014,1,1,,False
Staphylococcus epidermidis,United Kingdom,2016,4,3,,False
Staphylococcus epidermidis,United Kingdom,2018,2,2,,False
Staphylococcus epidermidis,United Kingdom,2019,5,1,,False
Staphylococcus epidermidis,United Kingdom,2020,4,3,,False
Staphylococcus epidermidis,United Kingdom,2021,4,3,,False
Staphylococcus epidermidis,United Kingdom,2022,2,1,,False
Staphylococcus epidermidis,United Kingdom,2023,5,4,,False
Staphylococcus epidermidis,United Kingdom,2024,11,10,90.91,True
Staphylococcus epidermidis,United States,2011,1,0,,False
Staphylococcus epidermidis,United States,2014,18,12,66.67,True
Staphylococcus epidermidis,United States,2015,13,10,76.92,True
Staphylococcus epidermidis,United States,2016,16,12,75.0,True
Staphylococcus epidermidis,United States,2018,39,22,56.41,True
Staphylococcus epidermidis,United States,2019,35,23,65.71,True
Staphylococcus epidermidis,United States,2020,53,36,67.92,True
Staphylococcus epidermidis,United States,2021,49,27,55.1,True
Staphylococcus epidermidis,United States,2022,30,12,40.0,True
Staphylococcus epidermidis,United States,2023,30,16,53.33,True
Staphylococcus epidermidis,United States,2024,49,32,65.31,True
Staphylococcus epidermidis,Venezuela,2014,4,3,,False
Staphylococcus epidermidis,Venezuela,2015,8,1,,False
Staphylococcus epidermidis,Venezuela,2016,16,9,56.25,True
Staphylococcus epidermidis,Venezuela,2017,9,7,,False
Staphylococcus epidermidis,Venezuela,2018,7,3,,False
Staphylococcus epidermidis,Venezuela,2019,3,2,,False
Staphylococcus epidermidis,Venezuela,2020,6,1,,False
Staphylococcus epidermidis,Venezuela,2021,3,1,,False
Staphylococcus epidermidis,Venezuela,2022,4,1,,False
Staphylococcus epidermidis,Venezuela,2023,1,1,,False
Staphylococcus epidermidis,Venezuela,2024,1,1,,False
Streptococcus pneumoniae,Argentina,2004,14,2,14.29,True
Streptococcus pneumoniae,Argentina,2005,21,2,9.52,True
Streptococcus pneumoniae,Argentina,2006,9,0,,False
Streptococcus pneumoniae,Argentina,2007,15,0,0.0,True
Streptococcus pneumoniae,Argentina,2008,18,1,5.56,True
Streptococcus pneumoniae,Argentina,2009,15,3,20.0,True
Streptococcus pneumoniae,Argentina,2010,9,0,,False
Streptococcus pneumoniae,Argentina,2011,4,1,,False
Streptococcus pneumoniae,Argentina,2014,6,1,,False
Streptococcus pneumoniae,Argentina,2015,3,1,,False
Streptococcus pneumoniae,Argentina,2016,14,1,7.14,True
Streptococcus pneumoniae,Argentina,2017,9,0,,False
Streptococcus pneumoniae,Argentina,2018,1,0,,False
Streptococcus pneumoniae,Argentina,2019,1,0,,False
Streptococcus pneumoniae,Argentina,2020,2,0,,False
Streptococcus pneumoniae,Argentina,2022,4,2,,False
Streptococcus pneumoniae,Argentina,2023,6,0,,False
Streptococcus pneumoniae,Australia,2004,8,0,,False
Streptococcus pneumoniae,Australia,2005,5,0,,False
Streptococcus pneumoniae,Australia,2006,25,1,4.0,True
Streptococcus pneumoniae,Australia,2007,2,0,,False
Streptococcus pneumoniae,Australia,2008,2,1,,False
Streptococcus pneumoniae,Australia,2009,10,1,10.0,True
Streptococcus pneumoniae,Australia,2010,8,1,,False
Streptococcus pneumoniae,Australia,2014,8,0,,False
Streptococcus pneumoniae,Australia,2015,5,2,,False
Streptococcus pneumoniae,Australia,2016,11,0,0.0,True
Streptococcus pneumoniae,Australia,2017,18,0,0.0,True
Streptococcus pneumoniae,Australia,2018,7,2,,False
Streptococcus pneumoniae,Australia,2019,22,0,0.0,True
Streptococcus pneumoniae,Australia,2020,14,1,7.14,True
Streptococcus pneumoniae,Australia,2021,14,0,0.0,True
Streptococcus pneumoniae,Australia,2022,11,2,18.18,True
Streptococcus pneumoniae,Australia,2023,15,1,6.67,True
Streptococcus pneumoniae,Australia,2024,5,0,,False
Streptococcus pneumoniae,Austria,2008,1,0,,False
Streptococcus pneumoniae,Austria,2010,2,0,,False
Streptococcus pneumoniae,Austria,2011,2,0,,False
Streptococcus pneumoniae,Austria,2014,4,0,,False
Streptococcus pneumoniae,Austria,2015,5,0,,False
Streptococcus pneumoniae,Austria,2016,5,0,,False
Streptococcus pneumoniae,Austria,2024,6,0,,False
Streptococcus pneumoniae,Belgium,2004,2,0,,False
Streptococcus pneumoniae,Belgium,2005,10,1,10.0,True
Streptococcus pneumoniae,Belgium,2006,1,1,,False
Streptococcus pneumoniae,Belgium,2007,6,0,,False
Streptococcus pneumoniae,Belgium,2008,6,0,,False
Streptococcus pneumoniae,Belgium,2009,10,0,0.0,True
Streptococcus pneumoniae,Belgium,2010,8,0,,False
Streptococcus pneumoniae,Belgium,2011,7,0,,False
Streptococcus pneumoniae,Belgium,2012,5,0,,False
Streptococcus pneumoniae,Belgium,2013,7,2,,False
Streptococcus pneumoniae,Belgium,2014,26,6,23.08,True
Streptococcus pneumoniae,Belgium,2015,26,0,0.0,True
Streptococcus pneumoniae,Belgium,2016,12,1,8.33,True
Streptococcus pneumoniae,Belgium,2017,23,1,4.35,True
Streptococcus pneumoniae,Belgium,2018,6,0,,False
Streptococcus pneumoniae,Belgium,2019,12,0,0.0,True
Streptococcus pneumoniae,Belgium,2020,21,1,4.76,True
Streptococcus pneumoniae,Belgium,2021,14,1,7.14,True
Streptococcus pneumoniae,Belgium,2022,2,1,,False
Streptococcus pneumoniae,Belgium,2023,17,1,5.88,True
Streptococcus pneumoniae,Belgium,2024,12,2,16.67,True
Streptococcus pneumoniae,Brazil,2004,5,0,,False
Streptococcus pneumoniae,Brazil,2005,8,0,,False
Streptococcus pneumoniae,Brazil,2007,2,0,,False
Streptococcus pneumoniae,Brazil,2008,11,2,18.18,True
Streptococcus pneumoniae,Brazil,2009,5,1,,False
Streptococcus pneumoniae,Brazil,2010,1,0,,False
Streptococcus pneumoniae,Brazil,2014,2,0,,False
Streptococcus pneumoniae,Brazil,2015,1,1,,False
Streptococcus pneumoniae,Brazil,2016,11,1,9.09,True
Streptococcus pneumoniae,Brazil,2017,9,4,,False
Streptococcus pneumoniae,Brazil,2018,3,2,,False
Streptococcus pneumoniae,Brazil,2019,8,3,,False
Streptococcus pneumoniae,Brazil,2020,4,1,,False
Streptococcus pneumoniae,Brazil,2021,2,0,,False
Streptococcus pneumoniae,Brazil,2022,5,3,,False
Streptococcus pneumoniae,Brazil,2023,4,3,,False
Streptococcus pneumoniae,Brazil,2024,7,4,,False
Streptococcus pneumoniae,Bulgaria,2009,4,0,,False
Streptococcus pneumoniae,Bulgaria,2010,5,1,,False
Streptococcus pneumoniae,Bulgaria,2011,6,0,,False
Streptococcus pneumoniae,Bulgaria,2024,1,0,,False
Streptococcus pneumoniae,Canada,2004,10,0,0.0,True
Streptococcus pneumoniae,Canada,2005,4,0,,False
Streptococcus pneumoniae,Canada,2006,7,1,,False
Streptococcus pneumoniae,Canada,2007,14,0,0.0,True
Streptococcus pneumoniae,Canada,2008,2,1,,False
Streptococcus pneumoniae,Canada,2009,10,1,10.0,True
Streptococcus pneumoniae,Canada,2010,8,0,,False
Streptococcus pneumoniae,Canada,2011,12,1,8.33,True
Streptococcus pneumoniae,Canada,2012,25,2,8.0,True
Streptococcus pneumoniae,Canada,2013,31,8,25.81,True
Streptococcus pneumoniae,Canada,2014,12,0,0.0,True
Streptococcus pneumoniae,Canada,2015,21,3,14.29,True
Streptococcus pneumoniae,Canada,2016,20,1,5.0,True
Streptococcus pneumoniae,Canada,2017,10,1,10.0,True
Streptococcus pneumoniae,Canada,2018,17,1,5.88,True
Streptococcus pneumoniae,Canada,2019,33,1,3.03,True
Streptococcus pneumoniae,Canada,2020,24,0,0.0,True
Streptococcus pneumoniae,Canada,2021,13,2,15.38,True
Streptococcus pneumoniae,Canada,2022,17,1,5.88,True
Streptococcus pneumoniae,Canada,2023,23,2,8.7,True
Streptococcus pneumoniae,Canada,2024,18,2,11.11,True
Streptococcus pneumoniae,Chile,2005,4,0,,False
Streptococcus pneumoniae,Chile,2006,8,0,,False
Streptococcus pneumoniae,Chile,2007,6,0,,False
Streptococcus pneumoniae,Chile,2008,8,2,,False
Streptococcus pneumoniae,Chile,2009,6,0,,False
Streptococcus pneumoniae,Chile,2013,4,2,,False
Streptococcus pneumoniae,Chile,2014,19,5,26.32,True
Streptococcus pneumoniae,Chile,2015,16,4,25.0,True
Streptococcus pneumoniae,Chile,2016,21,3,14.29,True
Streptococcus pneumoniae,Chile,2017,20,5,25.0,True
Streptococcus pneumoniae,Chile,2018,5,1,,False
Streptococcus pneumoniae,Chile,2019,2,0,,False
Streptococcus pneumoniae,Chile,2020,1,0,,False
Streptococcus pneumoniae,Chile,2021,6,2,,False
Streptococcus pneumoniae,Chile,2022,4,1,,False
Streptococcus pneumoniae,Chile,2023,9,2,,False
Streptococcus pneumoniae,Chile,2024,2,0,,False
Streptococcus pneumoniae,China,2005,1,0,,False
Streptococcus pneumoniae,China,2009,1,1,,False
Streptococcus pneumoniae,China,2010,1,0,,False
Streptococcus pneumoniae,China,2014,1,1,,False
Streptococcus pneumoniae,China,2015,2,1,,False
Streptococcus pneumoniae,China,2017,5,5,,False
Streptococcus pneumoniae,China,2018,10,4,40.0,True
Streptococcus pneumoniae,China,2019,3,0,,False
Streptococcus pneumoniae,China,2021,17,10,58.82,True
Streptococcus pneumoniae,China,2022,3,1,,False
Streptococcus pneumoniae,China,2023,8,6,,False
Streptococcus pneumoniae,China,2024,2,2,,False
Streptococcus pneumoniae,Colombia,2006,8,1,,False
Streptococcus pneumoniae,Colombia,2007,1,0,,False
Streptococcus pneumoniae,Colombia,2008,15,0,0.0,True
Streptococcus pneumoniae,Colombia,2009,23,4,17.39,True
Streptococcus pneumoniae,Colombia,2010,1,0,,False
Streptococcus pneumoniae,Colombia,2011,6,1,,False
Streptococcus pneumoniae,Colombia,2012,1,0,,False
Streptococcus pneumoniae,Colombia,2013,2,0,,False
Streptococcus pneumoniae,Colombia,2014,4,0,,False
Streptococcus pneumoniae,Colombia,2015,2,0,,False
Streptococcus pneumoniae,Colombia,2016,1,0,,False
Streptococcus pneumoniae,Colombia,2017,3,0,,False
Streptococcus pneumoniae,Colombia,2018,6,2,,False
Streptococcus pneumoniae,Colombia,2019,15,10,66.67,True
