Organism,Country,Year,Age_Category,N_Isolates,MDR_Count,XDR_Count,PDR_Count,MDR_Rate_%,XDR_Rate_%,PDR_Rate_%,Income_Group,MDR_Definition
Staphylococcus epidermidis,Belgium,2017,Elderly,16,13,0,0,81.25,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,France,2017,Elderly,13,1,0,0,7.69,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Germany,2017,Elderly,11,3,0,0,27.27,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Greece,2017,Elderly,12,11,0,0,91.67,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Israel,2017,Elderly,13,10,0,0,76.92,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Italy,2017,Elderly,26,5,0,0,19.23,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Philippines,2017,Elderly,14,8,0,0,57.14,0.0,0.0,Lower Middle Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Portugal,2017,Elderly,24,14,0,0,58.33,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Spain,2017,Pediatric,10,5,0,0,50.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Spain,2017,Elderly,13,7,0,0,53.85,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Switzerland,2017,Elderly,10,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Belgium,2018,Elderly,11,8,0,0,72.73,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Brazil,2018,Elderly,13,8,0,0,61.54,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus epidermidis,China,2018,Elderly,12,10,0,0,83.33,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Colombia,2018,Pediatric,11,8,0,0,72.73,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus epidermidis,France,2018,Elderly,14,12,0,0,85.71,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Italy,2018,Elderly,22,14,0,0,63.64,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Russia,2018,Pediatric,12,3,0,0,25.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Russia,2018,Elderly,10,5,0,0,50.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Spain,2018,Elderly,10,4,0,0,40.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,United States,2018,Elderly,31,15,0,0,48.39,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Belgium,2019,Elderly,12,8,0,0,66.67,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Brazil,2019,Elderly,11,7,0,0,63.64,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus epidermidis,China,2019,Elderly,17,10,0,0,58.82,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus epidermidis,France,2019,Elderly,21,14,0,0,66.67,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,India,2019,Elderly,10,7,0,0,70.0,0.0,0.0,Lower Middle Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Italy,2019,Elderly,14,9,0,0,64.29,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Nigeria,2019,Pediatric,14,11,0,0,78.57,0.0,0.0,Lower Middle Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Spain,2019,Elderly,11,8,1,0,72.73,9.09,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,United States,2019,Pediatric,11,8,0,0,72.73,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,United States,2019,Elderly,24,15,0,0,62.5,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Argentina,2020,Elderly,11,9,0,0,81.82,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Belgium,2020,Elderly,14,10,0,0,71.43,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Brazil,2020,Elderly,16,12,0,0,75.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Canada,2020,Elderly,11,7,0,0,63.64,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,France,2020,Elderly,18,10,0,0,55.56,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Germany,2020,Elderly,10,5,0,0,50.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Hungary,2020,Elderly,12,4,0,0,33.33,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,India,2020,Elderly,22,7,0,0,31.82,0.0,0.0,Lower Middle Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Italy,2020,Elderly,19,10,0,0,52.63,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Spain,2020,Elderly,15,14,0,0,93.33,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,United States,2020,Elderly,45,30,0,0,66.67,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Belgium,2021,Elderly,14,9,0,0,64.29,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Brazil,2021,Elderly,10,7,0,0,70.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Canada,2021,Elderly,10,6,0,0,60.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,France,2021,Elderly,20,14,1,0,70.0,5.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,India,2021,Elderly,10,6,0,0,60.0,0.0,0.0,Lower Middle Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Italy,2021,Elderly,40,24,0,0,60.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,"Korea, South",2021,Elderly,11,7,0,0,63.64,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Kuwait,2021,Elderly,11,11,0,0,100.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Latvia,2021,Elderly,11,3,0,0,27.27,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Spain,2021,Elderly,19,15,0,0,78.95,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Taiwan,2021,Elderly,10,4,0,0,40.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,United States,2021,Elderly,44,25,0,0,56.82,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Belgium,2022,Elderly,17,11,0,0,64.71,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,China,2022,Elderly,11,6,0,0,54.55,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Croatia,2022,Elderly,11,6,0,0,54.55,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,France,2022,Elderly,17,8,0,0,47.06,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Germany,2022,Elderly,10,4,0,0,40.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,India,2022,Elderly,11,7,0,0,63.64,0.0,0.0,Lower Middle Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Italy,2022,Elderly,23,17,0,0,73.91,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Spain,2022,Elderly,11,8,0,0,72.73,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,United States,2022,Elderly,27,11,0,0,40.74,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Belgium,2023,Elderly,11,10,0,0,90.91,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Canada,2023,Elderly,12,6,0,0,50.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,China,2023,Elderly,10,8,0,0,80.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus epidermidis,France,2023,Elderly,16,13,0,0,81.25,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Germany,2023,Elderly,21,12,0,0,57.14,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Italy,2023,Elderly,17,13,0,0,76.47,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Romania,2023,Elderly,11,9,0,0,81.82,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Spain,2023,Elderly,17,7,0,0,41.18,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,United States,2023,Elderly,25,14,0,0,56.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Belgium,2024,Elderly,13,10,0,0,76.92,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Canada,2024,Elderly,11,7,0,0,63.64,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,China,2024,Elderly,17,8,0,0,47.06,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus epidermidis,France,2024,Elderly,14,9,0,0,64.29,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Germany,2024,Elderly,16,9,0,0,56.25,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Nigeria,2024,Pediatric,11,5,0,0,45.45,0.0,0.0,Lower Middle Income,Magiorakos2012_R+I
Staphylococcus epidermidis,Spain,2024,Elderly,16,12,0,0,75.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus epidermidis,United States,2024,Elderly,43,29,0,0,67.44,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,United States,2004,Elderly,48,6,5,1,12.5,10.42,2.08,High Income,Magiorakos2012_R+I
Serratia marcescens,United States,2005,Pediatric,22,4,2,0,18.18,9.09,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,United States,2005,Elderly,50,11,2,0,22.0,4.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Australia,2006,Elderly,12,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Italy,2006,Elderly,10,3,3,0,30.0,30.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Taiwan,2006,Elderly,18,6,1,0,33.33,5.56,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,United States,2006,Elderly,37,4,2,0,10.81,5.41,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,France,2007,Elderly,13,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Italy,2007,Elderly,12,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Taiwan,2007,Elderly,12,5,2,0,41.67,16.67,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,United States,2007,Pediatric,15,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,United States,2007,Elderly,63,13,6,2,20.63,9.52,3.17,High Income,Magiorakos2012_R+I
Serratia marcescens,Argentina,2008,Elderly,11,5,4,1,45.45,36.36,9.09,Upper Middle Income,Magiorakos2012_R+I
Serratia marcescens,France,2008,Elderly,15,3,3,0,20.0,20.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Italy,2008,Elderly,12,1,1,0,8.33,8.33,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Spain,2008,Elderly,27,5,1,0,18.52,3.7,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,United States,2008,Elderly,31,5,2,0,16.13,6.45,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,France,2009,Elderly,24,8,4,0,33.33,16.67,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Israel,2009,Elderly,10,5,2,0,50.0,20.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Italy,2009,Elderly,12,1,0,0,8.33,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,"Korea, South",2009,Elderly,10,7,6,0,70.0,60.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Spain,2009,Elderly,21,2,0,0,9.52,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,United States,2009,Elderly,25,4,1,0,16.0,4.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,France,2010,Elderly,23,6,4,0,26.09,17.39,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Italy,2010,Elderly,14,6,3,0,42.86,21.43,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,United States,2010,Elderly,20,7,4,0,35.0,20.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,France,2011,Elderly,27,6,3,0,22.22,11.11,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Spain,2011,Elderly,36,3,1,0,8.33,2.78,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,United States,2011,Elderly,23,2,1,0,8.7,4.35,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,France,2012,Elderly,12,2,1,0,16.67,8.33,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Italy,2012,Elderly,10,1,0,0,10.0,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Spain,2012,Elderly,19,4,1,0,21.05,5.26,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,United States,2012,Elderly,27,3,0,0,11.11,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Canada,2013,Elderly,10,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Germany,2013,Elderly,10,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Italy,2013,Elderly,20,2,1,0,10.0,5.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Spain,2013,Elderly,18,1,0,0,5.56,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,United States,2013,Elderly,19,2,2,0,10.53,10.53,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,France,2014,Elderly,16,2,0,0,12.5,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Italy,2014,Elderly,28,4,2,0,14.29,7.14,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Spain,2014,Elderly,24,3,1,0,12.5,4.17,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,United States,2014,Elderly,14,2,0,0,14.29,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Canada,2015,Elderly,11,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,France,2015,Elderly,14,1,0,0,7.14,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Spain,2015,Elderly,15,2,1,0,13.33,6.67,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,France,2016,Elderly,15,1,0,0,6.67,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Greece,2016,Elderly,11,2,1,0,18.18,9.09,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Italy,2016,Elderly,19,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Spain,2016,Elderly,15,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,United States,2016,Elderly,10,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Venezuela,2016,Elderly,10,3,2,1,30.0,20.0,10.0,Upper Middle Income,Magiorakos2012_R+I
Serratia marcescens,France,2017,Elderly,16,1,0,0,6.25,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,France,2018,Elderly,10,8,0,0,80.0,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,China,2019,Elderly,17,17,1,0,100.0,5.88,0.0,Upper Middle Income,Magiorakos2012_R+I
Serratia marcescens,France,2019,Elderly,14,7,0,0,50.0,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,United States,2019,Elderly,11,8,0,0,72.73,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,France,2020,Elderly,11,4,0,0,36.36,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,United States,2020,Elderly,15,6,0,0,40.0,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,Italy,2021,Elderly,10,7,0,0,70.0,0.0,0.0,High Income,Magiorakos2012_R+I
Serratia marcescens,France,2022,Elderly,10,8,0,0,80.0,0.0,0.0,High Income,Magiorakos2012_R+I
Citrobacter koseri,France,2013,Elderly,10,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Citrobacter koseri,France,2016,Elderly,11,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Citrobacter koseri,France,2023,Elderly,10,1,0,0,10.0,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,United States,2004,Pediatric,35,9,0,0,25.71,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,United States,2004,Elderly,97,25,0,0,25.77,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Argentina,2005,Elderly,14,2,0,0,14.29,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Streptococcus pneumoniae,United States,2005,Pediatric,58,10,0,0,17.24,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,United States,2005,Elderly,136,18,0,0,13.24,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Australia,2006,Elderly,22,1,0,0,4.55,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,France,2006,Elderly,10,2,0,0,20.0,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Germany,2006,Elderly,11,1,0,0,9.09,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Italy,2006,Pediatric,12,1,0,0,8.33,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Italy,2006,Elderly,18,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,United States,2006,Pediatric,45,12,0,0,26.67,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,United States,2006,Elderly,113,17,0,0,15.04,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Argentina,2007,Elderly,14,0,0,0,0.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Streptococcus pneumoniae,France,2007,Elderly,27,8,0,0,29.63,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Italy,2007,Elderly,15,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Spain,2007,Elderly,19,1,0,0,5.26,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,United States,2007,Pediatric,36,6,0,0,16.67,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,United States,2007,Elderly,144,9,0,0,6.25,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Colombia,2008,Pediatric,11,0,0,0,0.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Streptococcus pneumoniae,France,2008,Elderly,29,5,0,0,17.24,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Germany,2008,Elderly,25,1,0,0,4.0,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Israel,2008,Pediatric,14,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Italy,2008,Elderly,28,1,0,0,3.57,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Spain,2008,Pediatric,13,3,0,0,23.08,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Spain,2008,Elderly,35,5,0,0,14.29,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,United States,2008,Pediatric,13,4,0,0,30.77,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,United States,2008,Elderly,54,2,0,0,3.7,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Colombia,2009,Pediatric,14,4,0,0,28.57,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Streptococcus pneumoniae,France,2009,Pediatric,10,1,0,0,10.0,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,France,2009,Elderly,33,6,0,0,18.18,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Germany,2009,Elderly,19,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Israel,2009,Pediatric,16,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Israel,2009,Elderly,15,2,0,0,13.33,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Italy,2009,Elderly,11,1,0,0,9.09,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Mexico,2009,Pediatric,15,6,0,0,40.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Spain,2009,Pediatric,20,4,0,0,20.0,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Spain,2009,Elderly,33,6,0,0,18.18,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,United States,2009,Pediatric,23,3,0,0,13.04,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,United States,2009,Elderly,57,12,0,0,21.05,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Denmark,2010,Elderly,15,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,France,2010,Elderly,27,4,0,0,14.81,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Germany,2010,Elderly,17,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Israel,2010,Pediatric,17,2,0,0,11.76,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Israel,2010,Elderly,21,2,0,0,9.52,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Spain,2010,Pediatric,14,1,0,0,7.14,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Spain,2010,Elderly,30,2,0,0,6.67,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,United States,2010,Elderly,34,7,0,0,20.59,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,France,2011,Elderly,34,7,0,0,20.59,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Germany,2011,Elderly,14,1,0,0,7.14,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Italy,2011,Elderly,13,3,0,0,23.08,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Portugal,2011,Elderly,10,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Spain,2011,Pediatric,24,3,0,0,12.5,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Spain,2011,Elderly,40,5,0,0,12.5,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,United States,2011,Elderly,45,8,0,0,17.78,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Canada,2012,Elderly,20,1,0,0,5.0,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,France,2012,Elderly,17,5,0,0,29.41,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Ireland,2012,Elderly,11,1,0,0,9.09,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Italy,2012,Elderly,20,1,0,0,5.0,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Morocco,2012,Pediatric,11,2,0,0,18.18,0.0,0.0,Lower Middle Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Spain,2012,Pediatric,16,4,0,0,25.0,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Spain,2012,Elderly,59,11,0,0,18.64,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,United States,2012,Elderly,30,4,0,0,13.33,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Canada,2013,Elderly,27,8,0,0,29.63,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,France,2013,Elderly,29,3,0,0,10.34,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Germany,2013,Elderly,10,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Ireland,2013,Elderly,14,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Italy,2013,Elderly,25,2,0,0,8.0,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Portugal,2013,Elderly,12,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Spain,2013,Pediatric,15,5,0,0,33.33,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Spain,2013,Elderly,47,12,0,0,25.53,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,United States,2013,Elderly,42,6,0,0,14.29,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Belgium,2014,Elderly,17,6,0,0,35.29,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Canada,2014,Elderly,12,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Chile,2014,Elderly,11,3,0,0,27.27,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Streptococcus pneumoniae,Denmark,2014,Elderly,11,1,0,0,9.09,0.0,0.0,High Income,Magiorakos2012_R+I
Streptococcus pneumoniae,France,2014,Elderly,41,8,0,0,19.51,0.0,0.0,High Income,Magiorakos2012_R+I
